PÉRIODE DE RÉFÉRENCE;GÉO;DGUID;Type de matières récupérées;Sources des matières préparées en vue du recyclage;UNITÉ DE MESURE;IDENTIFICATEUR D'UNITÉ DE MESURE;FACTEUR SCALAIRE;IDENTIFICATEUR SCALAIRE;VECTEUR;COORDONNÉES;VALEUR;STATUS;SYMBOLE;TERMINÉ;DÉCIMALES
2020;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Électroménagers;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315606;12.7.2;;x;;;0
2020;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Électroménagers;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315607;12.7.3;;x;;;0
2020;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Matériel électronique;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315608;12.8.1;214;;;;0
2020;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Matériel électronique;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315609;12.8.2;;..;;;0
2020;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Matériel électronique;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315610;12.8.3;;..;;;0
2020;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Matières plastiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315611;12.9.1;566;;;;0
2020;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Matières plastiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315612;12.9.2;;x;;;0
2020;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Matières plastiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315613;12.9.3;;x;;;0
2020;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Récipients triangulaires et aseptiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315614;12.10.1;;x;;;0
2020;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Récipients triangulaires et aseptiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315615;12.10.2;;x;;;0
2020;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Récipients triangulaires et aseptiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315616;12.10.3;;x;;;0
2020;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Textiles;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315617;12.11.1;;x;;;0
2020;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Textiles;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315618;12.11.2;;x;;;0
2020;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Textiles;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315619;12.11.3;;x;;;0
2020;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Pneus;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315620;12.12.1;901;;;;0
2020;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Pneus;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315621;12.12.2;;..;;;0
2020;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Pneus;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315622;12.12.3;;..;;;0
2020;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Déchets provenant de la construction, de la rénovation et de la démolition;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315623;12.13.1;7477;;;;0
2020;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Déchets provenant de la construction, de la rénovation et de la démolition;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315624;12.13.2;1074;;;;0
2020;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Déchets provenant de la construction, de la rénovation et de la démolition;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315625;12.13.3;6403;;;;0
2020;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Toutes les matières organiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315626;12.14.1;4575;;;;0
2020;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Toutes les matières organiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315627;12.14.2;;x;;;0
2020;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Toutes les matières organiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315628;12.14.3;;x;;;0
2020;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Déchets de nourriture et matières organiques séparées à la source;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1586588810;12.16.1;3872;;;;0
2020;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Déchets de nourriture et matières organiques séparées à la source;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1586588811;12.16.2;;x;;;0
2020;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Déchets de nourriture et matières organiques séparées à la source;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1586588812;12.16.3;;x;;;0
2020;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Feuilles et résidus de jardin;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1586588813;12.17.1;;x;;;0
2020;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Feuilles et résidus de jardin;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1586588814;12.17.2;;x;;;0
2020;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Feuilles et résidus de jardin;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1586588815;12.17.3;;x;;;0
2020;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Autres matières organiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1586588816;12.18.1;;x;;;0
2020;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Autres matières organiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1586588817;12.18.2;;x;;;0
2020;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Autres matières organiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1586588818;12.18.3;;x;;;0
2020;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Autres matières;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315629;12.15.1;100;;;;0
2020;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Autres matières;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315630;12.15.2;70;;;;0
2020;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Autres matières;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315631;12.15.3;30;;;;0
2022;Canada;2021A000011124;Toutes les matières;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315092;1.1.1;9898882;;;;0
2022;Canada;2021A000011124;Toutes les matières;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315093;1.1.2;;..;;;0
2022;Canada;2021A000011124;Toutes les matières;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315094;1.1.3;;..;;;0
2022;Canada;2021A000011124;Toutes les fibres de papier;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315095;1.2.1;3571384;;;;0
2022;Canada;2021A000011124;Toutes les fibres de papier;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315096;1.2.2;1445597;;;;0
2022;Canada;2021A000011124;Toutes les fibres de papier;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315097;1.2.3;2125787;;;;0
2022;Canada;2021A000011124;Verre;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315098;1.3.1;455131;;;;0
2022;Canada;2021A000011124;Verre;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315099;1.3.2;337991;;;;0
2022;Canada;2021A000011124;Verre;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315100;1.3.3;117139;;;;0
2022;Canada;2021A000011124;Métaux ferreux;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315101;1.4.1;740854;;;;0
2022;Canada;2021A000011124;Métaux ferreux;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315102;1.4.2;147905;;;;0
2022;Canada;2021A000011124;Métaux ferreux;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315103;1.4.3;592949;;;;0
2022;Canada;2021A000011124;Cuivre et aluminium;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315104;1.5.1;86703;;;;0
2022;Canada;2021A000011124;Cuivre et aluminium;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315105;1.5.2;53864;;;;0
2022;Canada;2021A000011124;Cuivre et aluminium;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315106;1.5.3;32840;;;;0
2022;Canada;2021A000011124;Métaux mélangés;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315107;1.6.1;135857;;;;0
2022;Canada;2021A000011124;Métaux mélangés;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315108;1.6.2;62261;;;;0
2022;Canada;2021A000011124;Métaux mélangés;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315109;1.6.3;73596;;;;0
2022;Canada;2021A000011124;Électroménagers;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315110;1.7.1;65253;;;;0
2022;Canada;2021A000011124;Électroménagers;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315111;1.7.2;39788;;;;0
2022;Canada;2021A000011124;Électroménagers;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315112;1.7.3;25465;;;;0
2022;Canada;2021A000011124;Matériel électronique;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315113;1.8.1;94129;;;;0
2022;Canada;2021A000011124;Matériel électronique;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315114;1.8.2;;..;;;0
2022;Canada;2021A000011124;Matériel électronique;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315115;1.8.3;;..;;;0
2022;Canada;2021A000011124;Matières plastiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315116;1.9.1;366694;;;;0
2022;Canada;2021A000011124;Matières plastiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315117;1.9.2;264715;;;;0
2022;Canada;2021A000011124;Matières plastiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315118;1.9.3;101978;;;;0
2022;Canada;2021A000011124;Récipients triangulaires et aseptiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315119;1.10.1;19012;;;;0
2022;Canada;2021A000011124;Récipients triangulaires et aseptiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315120;1.10.2;16827;;;;0
2022;Canada;2021A000011124;Récipients triangulaires et aseptiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315121;1.10.3;2184;;;;0
2022;Canada;2021A000011124;Textiles;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315122;1.11.1;66218;;;;0
2022;Canada;2021A000011124;Textiles;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315123;1.11.2;65818;;;;0
2022;Canada;2021A000011124;Textiles;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315124;1.11.3;401;;;;0
2022;Canada;2021A000011124;Pneus;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315125;1.12.1;419586;;;;0
2022;Canada;2021A000011124;Pneus;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315126;1.12.2;;..;;;0
2022;Canada;2021A000011124;Pneus;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315127;1.12.3;;..;;;0
2022;Canada;2021A000011124;Déchets provenant de la construction, de la rénovation et de la démolition;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315128;1.13.1;757861;;;;0
2022;Canada;2021A000011124;Déchets provenant de la construction, de la rénovation et de la démolition;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315129;1.13.2;137667;;;;0
2022;Canada;2021A000011124;Déchets provenant de la construction, de la rénovation et de la démolition;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315130;1.13.3;620194;;;;0
2022;Canada;2021A000011124;Toutes les matières organiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315131;1.14.1;3073921;;;;0
2022;Canada;2021A000011124;Toutes les matières organiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315132;1.14.2;2366630;;;;0
2022;Canada;2021A000011124;Toutes les matières organiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315133;1.14.3;707291;;;;0
2022;Canada;2021A000011124;Déchets de nourriture et matières organiques séparées à la source;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1586588711;1.16.1;1582650;;;;0
2022;Canada;2021A000011124;Déchets de nourriture et matières organiques séparées à la source;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1586588712;1.16.2;1299011;;;;0
2022;Canada;2021A000011124;Déchets de nourriture et matières organiques séparées à la source;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1586588713;1.16.3;283639;;;;0
2022;Canada;2021A000011124;Feuilles et résidus de jardin;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1586588714;1.17.1;1143806;;;;0
2022;Canada;2021A000011124;Feuilles et résidus de jardin;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1586588715;1.17.2;955293;;;;0
2022;Canada;2021A000011124;Feuilles et résidus de jardin;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1586588716;1.17.3;188513;;;;0
2022;Canada;2021A000011124;Autres matières organiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1586588717;1.18.1;347466;;;;0
2022;Canada;2021A000011124;Autres matières organiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1586588718;1.18.2;112326;;;;0
2022;Canada;2021A000011124;Autres matières organiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1586588719;1.18.3;235140;;;;0
2022;Canada;2021A000011124;Autres matières;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315134;1.15.1;46276;;;;0
2022;Canada;2021A000011124;Autres matières;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315135;1.15.2;34278;;;;0
2022;Canada;2021A000011124;Autres matières;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315136;1.15.3;11997;;;;0
2022;Terre-Neuve-et-Labrador;2021A000210;Toutes les matières;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315137;2.1.1;46785;;;;0
2022;Terre-Neuve-et-Labrador;2021A000210;Toutes les matières;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315138;2.1.2;;..;;;0
2022;Terre-Neuve-et-Labrador;2021A000210;Toutes les matières;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315139;2.1.3;;..;;;0
2022;Terre-Neuve-et-Labrador;2021A000210;Toutes les fibres de papier;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315140;2.2.1;26483;;;;0
2022;Terre-Neuve-et-Labrador;2021A000210;Toutes les fibres de papier;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315141;2.2.2;14153;;;;0
2022;Terre-Neuve-et-Labrador;2021A000210;Toutes les fibres de papier;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315142;2.2.3;12330;;;;0
2022;Terre-Neuve-et-Labrador;2021A000210;Verre;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315143;2.3.1;;x;;;0
